model_name	task_type	dataset	setting	seed	AUROC	AUPR	ACC	F1	MCC	Brier	ECE	NLL	loss	train_loss_final	test_loss	run_status	run_dir	source_file	schema_note
ISG-MDA	MDA	MDS	scaffold_cold	6	0.5734359558561766	0.551702934591155	0.5135849056603774	0.2721626199887069	0.0363102531130109	0.3896248940862631	0.365566548578363	1.589750939701744		0.2378500100713723	1.5897509463103312	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/scaffold_cold/seed_6	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv	
ISG-MDA	MDA	MDS	scaffold_cold	7	0.5667545940387153	0.5814408426746902	0.554520037278658	0.3979848866498741	0.127660125401706	0.3827933437710843	0.3410288390999296	2.113261608598085		0.2412756690949658	2.1132616216572	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/scaffold_cold/seed_7	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv	
ISG-MDA	MDA	MDS	scaffold_cold	8	0.487796814974408	0.4929247603115425	0.4980506822612086	0.1889763779527559	-0.00602234824378	0.450432901554297	0.4309647752539577	2.3767688472489668		0.2376113963251435	2.376768902405283	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/scaffold_cold/seed_8	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv	
ISG-MDA	MDA	MDS	scaffold_cold	9	0.6670232374982366	0.6298511085970675	0.5699100572363042	0.4344086021505376	0.1592968216916576	0.3179573814981949	0.2782182966892559	1.155772204081675		0.2629545396735979	1.1557722072423915	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/scaffold_cold/seed_9	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv	
ISG-MDA	MDA	MDS	scaffold_cold	10	0.5443639358985457	0.5429346140231309	0.5226151315789473	0.3101604278074866	0.0574146830700934	0.3812845085460329	0.3497828076117725	2.078585495031745		0.2627574846948293	2.078644757208071	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/scaffold_cold/seed_10	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv	
ISG-MDA	MDA	MDS	scaffold_cold	11	0.6088066604192698	0.570121020489985	0.5310374149659864	0.3237277743715512	0.0785748383716988	0.3717622517723739	0.3332357437690952	1.4287627882598648		0.2419362259378379	1.4287627893848485	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/scaffold_cold/seed_11	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv	
ISG-MDA	MDA	MDS	scaffold_cold	12	0.6242918423336846	0.6190915788794593	0.593996062992126	0.5449531163816879	0.1925177280209141	0.3173948331246511	0.2555962373228622	1.1968242096668569		0.2560334717241356	1.1968242197524843	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/scaffold_cold/seed_12	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv	
ISG-MDA	MDA	MDS	scaffold_cold	13	0.5898503099198732	0.554668592684349	0.5250578257517348	0.3170731707317073	0.0631899704749987	0.3732202214149246	0.3385954719638426	1.5313013651702168		0.2302127310593203	1.5313013781583025	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/scaffold_cold/seed_13	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv	
ISG-MDA	MDA	MDS	scaffold_cold	14	0.666022746060337	0.6318772324781334	0.5486725663716814	0.3309037900874635	0.1282317797638666	0.3336342961980416	0.3109152918095869	1.2770668906869276		0.2533679267750065	1.277066890820641	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/scaffold_cold/seed_14	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv	
ISG-MDA	MDA	MDS	scaffold_cold	15	0.5570165295903798	0.5234185010705169	0.4992526158445441	0.3279839518555667	-0.0017374102976502	0.3912677473875672	0.3632079751392623	1.4662151497507467		0.2603660335261034	1.4662151576781308	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/scaffold_cold/seed_15	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv	
ISG-MDA	MDA	MDS	scaffold_cold	16	0.717208044390963	0.7100345174959576	0.6526586620926244	0.5754716981132075	0.3277551188393187	0.2684630193733888	0.2043355989644375	0.96959432240247		0.2458266444166991	0.9695943219788488	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/scaffold_cold/seed_16	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv	
ISG-MDA	MDA	MDS	scaffold_cold	17	0.5252537074040641	0.5370159449097073	0.5137120470127327	0.1281826163301141	0.0587644253825886	0.4247363625638526	0.4015603017413178	1.9847383720186111		0.2533902385425189	1.9847383599848751	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/scaffold_cold/seed_17	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv	
ISG-MDA	MDA	MDS	scaffold_cold	18	0.6117097850055283	0.600703398299534	0.5666917859834213	0.4815148782687105	0.1412239187022592	0.3284924458158011	0.2775350432833528	1.1859399423900905		0.2767103136201502	1.1859399427034485	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/scaffold_cold/seed_18	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv	
ISG-MDA	MDA	MDS	scaffold_cold	19	0.7622200761092096	0.7169034585503452	0.6024146544546212	0.4463768115942029	0.2479828629749325	0.2673701372003221	0.2333849435151626	0.8093727879115488		0.2570804220699441	0.8093727961070929	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/scaffold_cold/seed_19	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv	
ISG-MDA	MDA	MDS	scaffold_cold	20	0.6270053378606623	0.6061327128059324	0.5870307167235495	0.485653560042508	0.1893978161068598	0.3091361899250047	0.2399977115254278	1.380867349892012		0.2311409886797822	1.3838875845023797	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/scaffold_cold/seed_20	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv	
ISG-MDA	MDA	MDS	scaffold_cold	21	0.6223441775164185	0.5643699320985482	0.50626204238921	0.21455938697318	0.0187054619583344	0.4153097423308926	0.4050976339430371	1.8370117924528389		0.2265737897816644	1.8370118208358743	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/scaffold_cold/seed_21	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv	
ISG-MDA	MDA	MDS	scaffold_cold	22	0.5396646164739018	0.5114649257517383	0.5103550295857988	0.4028863499699338	0.0221980493845465	0.3674797782016818	0.3144617299873981	1.443324578922474		0.2474996388696207	1.4433245803477497	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/scaffold_cold/seed_22	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv	
ISG-MDA	MDA	MDS	scaffold_cold	23	0.6402370147911435	0.6248641768226604	0.5636811832374692	0.3278481012658228	0.178767405108671	0.3642105514127837	0.3353979394982552	1.6727409459007367		0.2518911127322411	1.6727409369772148	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/scaffold_cold/seed_23	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv	
ISG-MDA	MDA	MDS	scaffold_cold	24	0.6017820372741668	0.623827726252686	0.5689972401103955	0.5400098183603338	0.1391037210186643	0.3146539686162126	0.2481105057683333	1.1037656596116006		0.2349524451295284	1.1037656617142677	PASS	formal_runs/isg_clean_fixedfinal_20260706/04_formal_runs/MDS/scaffold_cold/seed_24	formal_runs/isg_clean_fixedfinal_20260706/08_final_audit_20260710_after_4seed_rerun/ISG_FORMAL_250_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	0	0.5166301814843585	0.4857200243306298	0.5084033613445378	0.502127659574468	0.0168120659784771	0.2492922319985288	0.0422818847313648	0.6910442809299061	0.2415718287229538			PASS	04_formal_runs/random/seed_0/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	1	0.5686745286349834	0.5104511300147114	0.5546218487394958	0.5508474576271186	0.1092591295595148	0.2484771049413945	0.0642165539770567	0.6912245924755183	0.2357615828514099			PASS	04_formal_runs/random/seed_1/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	2	0.5227031989266294	0.4968243799162273	0.5084033613445378	0.4978540772532189	0.0168215777563122	0.2509722902640214	0.0698172652921756	0.6952356385942013	0.2395361363887787			PASS	04_formal_runs/random/seed_2/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	3	0.5261634065390862	0.4982504294565429	0.5252100840336135	0.5387755102040817	0.0505076272276105	0.2492102791285705	0.034941792550708	0.6910407666917022	0.2399046272039413			PASS	04_formal_runs/random/seed_3/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	4	0.511016171174352	0.4797166497249319	0.5126050420168067	0.5206611570247934	0.02522433809315	0.2547079321205613	0.0493266424085913	0.7030090853005361	0.2419311702251434			PASS	04_formal_runs/random/seed_4/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	5	0.5535626015111927	0.5280615531244364	0.5336134453781513	0.5194805194805194	0.0673435029701473	0.2459193643006136	0.0353968902295376	0.6847717496521318	0.2437580823898315			PASS	04_formal_runs/random/seed_5/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	6	0.5901419391285926	0.5315338718630671	0.5672268907563025	0.5422222222222223	0.1352633329456488	0.2445662771994552	0.0614132253813142	0.6818211530361228	0.2340456247329712			PASS	04_formal_runs/random/seed_6/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	7	0.5551867805945908	0.5086433500583257	0.5588235294117647	0.5414847161572053	0.1179849759310673	0.2509817946752979	0.051173239382876	0.6956350816869228	0.2357085943222046			PASS	04_formal_runs/random/seed_7/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	8	0.555610479485912	0.5132277720032947	0.5126050420168067	0.4821428571428571	0.0253863804753896	0.2450402527067518	0.0733574147359663	0.6824261644590308	0.236619234085083			PASS	04_formal_runs/random/seed_8/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	9	0.6204364098580609	0.5768579396108643	0.5756302521008403	0.5627705627705628	0.1515228816828316	0.2370834685413948	0.0701122465504318	0.665769525572389	0.2344555258750915			PASS	04_formal_runs/random/seed_9/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	10	0.5252807005155004	0.4940034630656248	0.5336134453781513	0.5647058823529412	0.0679235610811324	0.2478306053601334	0.0812142306015271	0.6880700986790992	0.2383219599723816			PASS	04_formal_runs/random/seed_10/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	11	0.5513734905726997	0.523864599714149	0.5168067226890757	0.5188284518828452	0.0336146322726407	0.2481450379899781	0.0620679227995271	0.6895522810014824	0.2348293513059616			PASS	04_formal_runs/random/seed_11/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	12	0.532130499258527	0.4885746521897972	0.5630252100840336	0.5737704918032787	0.1262109485735013	0.2503402716429405	0.0721384642504844	0.6940684940442259	0.238581120967865			PASS	04_formal_runs/random/seed_12/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	13	0.5169126474119059	0.4947571860864586	0.5042016806722689	0.5390625	0.0085011764316887	0.2519265593097137	0.0653498308623538	0.6975800572021738	0.2348250299692154			PASS	04_formal_runs/random/seed_13/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	14	0.5607654826636537	0.5308622189610015	0.5252100840336135	0.5150214592274678	0.0504647332689366	0.2454255949185166	0.0615157506295613	0.6834852916704406	0.2405917644500732			PASS	04_formal_runs/random/seed_14/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	15	0.4776145752418614	0.4564731881212471	0.4789915966386555	0.4833333333333333	-0.0420227421382749	0.2526256468105265	0.0844795399603723	0.6983184904301086	0.2441272884607315			PASS	04_formal_runs/random/seed_15/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	16	0.6200833274486265	0.5875129538302446	0.5966386554621849	0.5789473684210527	0.1939633748128577	0.2408717705805212	0.066033157418255	0.676060709120855	0.2399172186851501			PASS	04_formal_runs/random/seed_16/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	17	0.5768307322929171	0.5264556283384986	0.5504201680672269	0.5523012552301255	0.1008438968179221	0.2429351183092568	0.0662009677841883	0.6786776313290533	0.2407973259687423			PASS	04_formal_runs/random/seed_17/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	18	0.5951204011016171	0.5684905791744607	0.5546218487394958	0.5655737704918032	0.1093828220970345	0.2410921716519603	0.0364220260697252	0.6742122502983956	0.2426210343837738			PASS	04_formal_runs/random/seed_18/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	19	0.5402867029164607	0.5143309355977653	0.5294117647058824	0.4954954954954955	0.0593625493200581	0.2484285386140852	0.0321001092425915	0.6893913979776508	0.2410341203212738			PASS	04_formal_runs/random/seed_19/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	20	0.583857072240661	0.542399915694922	0.5504201680672269	0.5286343612334802	0.1012739367083666	0.2434381639513465	0.0547974138450221	0.6789747715142816	0.234095960855484			PASS	04_formal_runs/random/seed_20/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	21	0.5829037497351882	0.5514101957737578	0.5252100840336135	0.4886877828054298	0.0509426708108493	0.2411085958881459	0.0412332964669756	0.6743334740717392	0.2415568679571151			PASS	04_formal_runs/random/seed_21/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	22	0.4766612527363886	0.4590700974652387	0.4957983193277311	0.5238095238095238	-0.0084621268251298	0.2510554044322494	0.0698073918954665	0.6947261337635652	0.2388687133789062			PASS	04_formal_runs/random/seed_22/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	23	0.5402513946755173	0.5043963049981749	0.542016806722689	0.540084388185654	0.0840365806816017	0.2498827912654675	0.0490258204586365	0.6928874339569203	0.2435463219881057			PASS	04_formal_runs/random/seed_23/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	random	24	0.5422639644092931	0.5223010372025669	0.5084033613445378	0.4890829694323144	0.016854996561581	0.2487196586127497	0.0501028609876873	0.6905295287578764	0.2396241426467895			PASS	04_formal_runs/random/seed_24/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	circrna_cold	0	0.4783108302212008	0.5477634419244349	0.461864406779661	0.4773662551440329	-0.0764057447960416	0.2502605487691218	0.045801552549257	0.6936680729851501	0.2256752997636795			PASS	04_formal_runs/circrna_cold/seed_0/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	circrna_cold	1	0.5243144132653061	0.534356986900267	0.5491071428571429	0.5429864253393665	0.098249537807045	0.2499354941599176	0.0412372587514775	0.6930189924981187	0.2220214754343032			PASS	04_formal_runs/circrna_cold/seed_1/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	circrna_cold	2	0.4205909510618651	0.459995765389513	0.4473684210526316	0.4661016949152542	-0.105523308202879	0.2514131252211704	0.0603913228239929	0.6959742645186079	0.2248666733503341			PASS	04_formal_runs/circrna_cold/seed_2/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	circrna_cold	3	0.5020478779747193	0.5351435720929757	0.5210084033613446	0.495575221238938	0.0422320796100722	0.2500715683047888	0.0129409364792478	0.6932902368731224	0.2224317044019699			PASS	04_formal_runs/circrna_cold/seed_3/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	circrna_cold	4	0.5508599838753023	0.5925891303847298	0.5491803278688525	0.5564516129032258	0.0984135662610245	0.249132712761648	0.0419877183730485	0.6914113939807547	0.2245710492134094			PASS	04_formal_runs/circrna_cold/seed_4/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	circrna_cold	5	0.5037199467460255	0.5236943334514045	0.5353982300884956	0.5606694560669456	0.0712696645099798	0.2501049204625648	0.0281473568319219	0.6933575117449348	0.221325471997261			PASS	04_formal_runs/circrna_cold/seed_5/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	circrna_cold	6	0.5036684513186596	0.5016144963778362	0.532520325203252	0.5344129554655871	0.0650428000487437	0.2503329906508393	0.0259039930211818	0.6938140124908025	0.2255108207464218			PASS	04_formal_runs/circrna_cold/seed_6/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	circrna_cold	7	0.5501605450700916	0.5494415806942359	0.5309734513274337	0.5309734513274337	0.0619469026548672	0.2492188104663605	0.0233084252186581	0.6915842454948316	0.2204922586679458			PASS	04_formal_runs/circrna_cold/seed_7/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	circrna_cold	8	0.440736	0.4902850581187931	0.46	0.466403162055336	-0.0800230499580599	0.250885432402587	0.0470647599697113	0.6949183314209547	0.2220880836248397			PASS	04_formal_runs/circrna_cold/seed_8/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	circrna_cold	9	0.5442443828870421	0.5478238654245147	0.5526315789473685	0.5714285714285714	0.105670493051452	0.2494414967001118	0.0455233607637254	0.6920297322639208	0.2257808297872543			PASS	04_formal_runs/circrna_cold/seed_9/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	circrna_cold	10	0.4599313317262035	0.5040747940197638	0.4786324786324786	0.4786324786324786	-0.0427350427350427	0.2505273746375216	0.0289966958200829	0.6942020681139063	0.2262243330478668			PASS	04_formal_runs/circrna_cold/seed_10/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	circrna_cold	11	0.5018360285290587	0.5066569494253699	0.4663865546218487	0.4773662551440329	-0.0672863110252489	0.2501461473594655	0.0408223372798006	0.6934403254529753	0.2242521792650222			PASS	04_formal_runs/circrna_cold/seed_11/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	circrna_cold	12	0.5067186240257995	0.56623037195214	0.4959016393442623	0.5287356321839081	-0.0082774763834882	0.2498665505482104	0.0111974202951446	0.6928798884672577	0.2237481921911239			PASS	04_formal_runs/circrna_cold/seed_12/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	circrna_cold	13	0.4880692709366118	0.5171216369355174	0.491869918699187	0.48559670781893	-0.0162650012158088	0.2502334132912362	0.0149977957087803	0.6936143049270647	0.2234964519739151			PASS	04_formal_runs/circrna_cold/seed_13/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	circrna_cold	14	0.5153691106072058	0.5663762628065094	0.5158730158730159	0.5378787878787878	0.0318909915489959	0.2498496092766757	0.0085824343656736	0.6928463595288584	0.2239605337381363			PASS	04_formal_runs/circrna_cold/seed_14/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	circrna_cold	15	0.4666319857312723	0.5076079946709977	0.4655172413793103	0.4959349593495935	-0.0694733474291874	0.250633931700549	0.0418421527178122	0.6944157331952286	0.2284184098243713			PASS	04_formal_runs/circrna_cold/seed_15/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	circrna_cold	16	0.5277169691405974	0.5436058617084436	0.5126050420168067	0.532258064516129	0.025299570627764	0.2496231377091627	0.0046499707117802	0.6923932655567727	0.220678299665451			PASS	04_formal_runs/circrna_cold/seed_16/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	circrna_cold	17	0.4622802734375	0.4780887711138831	0.48046875	0.5092250922509225	-0.0393335154916357	0.2508238579932824	0.0268212208757176	0.6947957022663103	0.2303742915391922			PASS	04_formal_runs/circrna_cold/seed_17/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	circrna_cold	18	0.5278604005552251	0.5133569152806263	0.516260162601626	0.5258964143426295	0.0325472277452059	0.2499077455608699	0.0088917951031429	0.6929637011295873	0.2273025065660476			PASS	04_formal_runs/circrna_cold/seed_18/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
Bi-SGTAR	CDA	Dataset1	circrna_cold	19	0.4763705103969754	0.5119841081377987	0.4521739130434782	0.4661016949152542	-0.0957826285221151	0.2503187817254396	0.0554194511278816	0.6937848963892137	0.2243480384349823			PASS	04_formal_runs/circrna_cold/seed_19/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv	
