model_name	task_type	dataset	setting	seed	AUROC	AUPR	ACC	F1	MCC	Brier	ECE	NLL	loss	train_loss_final	test_loss	run_status	run_dir	source_file	schema_note	upstream_source
Bi-SGTAR	CDA	Dataset1	random	20	0.583857072240661	0.542399915694922	0.5504201680672269	0.5286343612334802	0.10127393670836667	0.24343816395134654	0.05479741384502216	0.6789747715142816	0.234095960855484			PASS	04_formal_runs/random/seed_20/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	random	21	0.5829037497351882	0.5514101957737578	0.5252100840336135	0.48868778280542985	0.050942670810849335	0.24110859588814595	0.041233296466975676	0.6743334740717392	0.24155686795711517			PASS	04_formal_runs/random/seed_21/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	random	22	0.47666125273638865	0.45907009746523875	0.4957983193277311	0.5238095238095238	-0.00846212682512989	0.2510554044322494	0.0698073918954665	0.6947261337635652	0.23886871337890625			PASS	04_formal_runs/random/seed_22/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	random	23	0.5402513946755173	0.5043963049981749	0.542016806722689	0.540084388185654	0.08403658068160179	0.24988279126546756	0.04902582045863656	0.6928874339569203	0.24354632198810577			PASS	04_formal_runs/random/seed_23/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	random	24	0.5422639644092931	0.5223010372025669	0.5084033613445378	0.4890829694323144	0.016854996561581053	0.24871965861274975	0.05010286098768732	0.6905295287578764	0.23962414264678955			PASS	04_formal_runs/random/seed_24/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	0	0.4783108302212008	0.5477634419244349	0.461864406779661	0.4773662551440329	-0.0764057447960416	0.2502605487691218	0.04580155254925709	0.6936680729851501	0.2256752997636795			PASS	04_formal_runs/circrna_cold/seed_0/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	1	0.5243144132653061	0.534356986900267	0.5491071428571429	0.5429864253393665	0.098249537807045	0.24993549415991761	0.041237258751477546	0.6930189924981187	0.22202147543430328			PASS	04_formal_runs/circrna_cold/seed_1/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	2	0.42059095106186517	0.459995765389513	0.4473684210526316	0.4661016949152542	-0.10552330820287906	0.2514131252211704	0.06039132282399294	0.6959742645186079	0.22486667335033417			PASS	04_formal_runs/circrna_cold/seed_2/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	3	0.5020478779747193	0.5351435720929757	0.5210084033613446	0.49557522123893805	0.04223207961007227	0.2500715683047888	0.012940936479247883	0.6932902368731224	0.2224317044019699			PASS	04_formal_runs/circrna_cold/seed_3/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	4	0.5508599838753023	0.5925891303847298	0.5491803278688525	0.5564516129032258	0.09841356626102457	0.249132712761648	0.04198771837304853	0.6914113939807547	0.22457104921340942			PASS	04_formal_runs/circrna_cold/seed_4/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	5	0.5037199467460255	0.5236943334514045	0.5353982300884956	0.5606694560669456	0.07126966450997983	0.25010492046256483	0.028147356831921905	0.6933575117449348	0.22132547199726105			PASS	04_formal_runs/circrna_cold/seed_5/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	6	0.5036684513186596	0.5016144963778362	0.532520325203252	0.5344129554655871	0.06504280004874372	0.2503329906508393	0.025903993021181876	0.6938140124908025	0.22551082074642181			PASS	04_formal_runs/circrna_cold/seed_6/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	7	0.5501605450700916	0.5494415806942359	0.5309734513274337	0.5309734513274337	0.061946902654867256	0.24921881046636055	0.023308425218658113	0.6915842454948316	0.22049225866794586			PASS	04_formal_runs/circrna_cold/seed_7/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	8	0.440736	0.4902850581187931	0.46	0.466403162055336	-0.08002304995805998	0.25088543240258704	0.04706475996971131	0.6949183314209547	0.22208808362483978			PASS	04_formal_runs/circrna_cold/seed_8/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	9	0.5442443828870421	0.5478238654245147	0.5526315789473685	0.5714285714285714	0.10567049305145203	0.24944149670011187	0.04552336076372546	0.6920297322639208	0.22578082978725433			PASS	04_formal_runs/circrna_cold/seed_9/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
Bi-SGTAR	CDA	Dataset1	circrna_cold	10	0.45993133172620354	0.5040747940197638	0.47863247863247865	0.47863247863247865	-0.042735042735042736	0.25052737463752167	0.02899669582008299	0.6942020681139063	0.22622433304786682			PASS	04_formal_runs/circrna_cold/seed_10/predictions.tsv	formal_runs/bisgtar_masked_pairloss_fixedfinal_20260706/06_metrics/BISGTAR_FIXEDFINAL_E200_RAW_METRICS.tsv		outputs/paper1_data_refresh_20260710/PAPER1_7MODEL_RAW_SEED_METRICS.tsv
